,Price per sqft,Price,Area,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool,Average_price_per_sq_ft,Andheri,Badlapur,Boisar,Borivali,Chembur,Dahisar,Dombivli,Ghatkopar,Goregaon,Kalyan,Kamothe,Kandivali,Kharghar,Malad,Mira Road,Mulund,Naigaon,Nala Sopara,Panvel,Parle,Powai,Taloja,Thane,Ulwe,Vasai,Virar
2732,23529.41176470588,40000000,1700,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2733,16310.679611650485,8400000,515,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2734,15789.473684210527,9000000,570,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2735,16463.414634146342,13500000,820,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2736,5614.035087719299,4800000,855,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2737,5500.0,3300000,600,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2738,5113.636363636364,4500000,880,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2739,7500.0,4500000,600,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2740,16896.55172413793,9800000,580,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2741,4705.882352941177,2000000,425,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2743,5529.411764705882,2350000,425,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2744,18997.4975,7598999,400,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2745,16360.601001669449,9800000,599,2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2746,17654.639175257733,27400000,1552,4,1,1,1,1,0,1,1,1,1,1,0,0,0,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2747,15240.08350730689,14600000,958,3,1,1,1,0,0,1,1,1,1,1,1,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2748,15758.09199318569,18500000,1174,3,1,1,1,0,0,1,1,1,1,1,1,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2749,19093.07875894988,8000000,419,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2750,18156.028368794327,12800000,705,2,1,1,1,1,0,0,1,1,1,1,1,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2751,14500.537056928035,13500000,931,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2752,12000.0,4200000,350,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2753,20588.235294117647,35000000,1700,3,0,1,1,1,0,1,1,1,1,0,1,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2754,22352.941176470587,15200000,680,2,1,1,1,0,0,0,1,0,1,0,0,1,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2755,15263.157894736842,14500000,950,2,1,1,1,0,0,0,1,1,1,0,0,1,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2756,20312.5,26000000,1280,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2757,25568.18181818182,18000000,704,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2758,12333.333333333334,3700000,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2759,11333.333333333334,3400000,300,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2760,15151.515151515152,7500000,495,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2761,6523.809523809524,6850000,1050,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2762,6153.846153846154,4000000,650,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2763,5454.545454545455,3000000,550,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2764,7000.0,4550000,650,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2765,6138.461538461538,3990000,650,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2766,6153.846153846154,4000000,650,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2767,6500.0,4225000,650,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2768,6370.767692307692,4140999,650,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2769,6153.846153846154,4000000,650,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2770,12380.952380952382,6500000,525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2771,23851.85185185185,16100000,675,2,1,1,1,1,0,1,1,0,1,0,0,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2772,18148.14814814815,9800000,540,2,1,1,1,0,0,0,1,1,1,0,1,1,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2773,6936.936936936937,7700000,1110,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2774,27500.0,27500000,1000,2,0,0,1,1,0,1,1,0,0,1,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2776,8011.11,7209999,900,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2777,8672.307692307691,5637000,650,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2778,8800.0,13200000,1500,3,1,0,1,0,0,0,1,1,1,0,0,1,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2779,8750.0,9450000,1080,2,1,0,1,0,0,0,1,1,1,0,0,1,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2780,7152.777777777777,5150000,720,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2781,14444.444444444445,6500000,450,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2782,25690.60773480663,27900000,1086,3,1,1,1,0,0,0,1,1,1,1,1,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2783,20432.432432432433,18900000,925,2,1,1,1,0,0,0,1,1,1,1,1,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2784,27524.750495049506,13899999,505,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2785,30401.529636711282,31800000,1046,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2786,30656.934306569343,46200000,1507,4,1,1,1,0,0,0,1,1,1,0,0,0,0,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2787,8571.42857142857,10800000,1260,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2788,8629.032258064517,10700000,1240,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2789,8617.886178861789,10600000,1230,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2790,25541.795665634676,16500000,646,2,1,1,1,0,0,1,1,1,1,1,0,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2791,26041.666666666668,27500000,1056,3,1,1,1,0,0,1,1,1,1,1,0,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2792,25641.02564102564,22000000,858,2,1,1,1,0,0,1,1,1,1,0,1,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2793,30009.587727708535,31300000,1043,3,1,1,1,0,0,1,1,1,1,0,1,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2794,11909.212283044058,8920000,749,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2795,9812.332439678285,7320000,746,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2796,11491.228070175439,13100000,1140,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2797,11491.228070175439,13100000,1140,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2798,30693.069306930694,21700000,707,2,1,1,1,0,0,1,1,1,1,0,0,0,0,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2799,29449.151483050846,27799999,944,3,1,1,1,0,0,1,1,1,1,0,0,0,0,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2800,22638.434853420196,13899999,614,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2802,20845.48104956268,14300000,686,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,20812.18274111675,24600000,1182,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2805,22530.864197530864,36500000,1620,3,1,1,1,0,1,1,1,1,1,1,1,1,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2806,3282.442748091603,2150000,655,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2807,3435.114503816794,2250000,655,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2808,3428.5714285714284,2400000,700,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2809,3369.5652173913045,3100000,920,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2810,3427.1428571428573,2399000,700,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2811,3278.688524590164,2000000,610,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2812,3343.5114503816794,2190000,655,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2813,3902.439024390244,3200000,820,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2814,3956.043956043956,3600000,910,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2815,4454.545454545455,2450000,550,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2816,3369.5652173913045,3100000,920,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2817,4076.923076923077,2650000,650,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2818,8376.068376068377,9800000,1170,2,1,1,1,0,0,1,1,1,1,1,0,1,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2819,8382.06627680312,8600000,1026,2,1,1,1,0,0,1,1,1,1,1,0,1,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2820,8501.117822520508,11399999,1341,3,1,1,1,0,0,1,1,1,1,1,0,1,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2821,8028.169014084507,5700000,710,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2822,7722.772277227723,7800000,1010,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2823,8645.161290322581,6700000,775,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2824,8080.80808080808,5600000,693,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2825,7818.930041152264,7600000,972,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2826,7647.9076479076475,10600000,1386,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2827,7106.598984771574,5600000,788,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2828,7619.047619047619,10400000,1365,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2829,7361.376673040153,7700000,1046,2,1,1,1,0,0,0,1,1,1,0,0,1,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2830,7464.788732394366,5300000,710,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2831,4499.1869918699185,2767000,615,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2832,4096.7032967032965,3728000,910,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2833,4505.494505494506,4100000,910,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2834,4395.604395604396,4000000,910,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2835,4505.494505494506,4100000,910,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2836,4505.494505494506,4100000,910,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2837,4615.384615384615,4200000,910,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2839,8400.0,6300000,750,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2840,8666.666666666666,6500000,750,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2841,13333.333333333334,8000000,600,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2842,13214.285714285714,18500000,1400,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2843,12666.666666666666,19000000,1500,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2844,14814.814814814816,18000000,1215,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2845,11934.156378600823,14500000,1215,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2846,16798.418972332016,8500000,506,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2847,22947.761194029852,24600000,1072,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2848,22912.96625222025,25800000,1126,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2849,22962.962962962964,24800000,1080,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2850,17966.101694915254,26500000,1475,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2851,17939.91416309013,20900000,1165,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2852,27897.57412398922,20700000,742,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2853,10192.307692307691,5300000,520,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2854,4920.6349206349205,3100000,630,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,5357.142857142857,3000000,560,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2856,21914.893617021276,10300000,470,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,22000.0,8712000,396,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2858,21786.49237472767,10000000,459,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2859,21958.456973293767,14800000,674,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2860,22000.0,8668000,394,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2861,22000.0,8580000,390,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2862,17251.461988304094,11800000,684,2,1,1,0,1,0,0,1,1,0,1,1,0,0,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2863,4717.948717948718,4600000,975,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2866,5625.0,4500000,800,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
